ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
LU0468896575,D5BB,XTR.II GER.GOV.BD 1D,ETF,EUR,2505969,2020-11-24,08:04,215.07,215.07,215.07,215.07,0,1
LU0468897110,D5BC,XTR.II GER.GOV.BD 1-3 1D,ETF,EUR,2505970,2020-11-24,08:04,144.28,144.28,144.28,144.28,0,1
LU0476289466,D5BI,XTR.MSCI MEXICO 1C,ETF,EUR,2505972,2020-11-24,08:04,3.536,3.536,3.536,3.536,0,1
LU0476289540,D5BH,XTR.MSCI CANADA 1C,ETF,EUR,2505973,2020-11-24,08:04,48.51,48.51,48.51,48.51,43,1
LU0476289623,XAIN,XTR.MSCI INDON.SWAP 1C,ETF,EUR,2505974,2020-11-24,08:04,12.056,12.056,12.056,12.056,1,1
LU0478205379,D5BG,XTR.II EUR CORP.BD 1C,ETF,EUR,2505975,2020-11-24,08:04,163.3,163.3,163.3,163.3,20,2
LU0480132876,UIMI,UBS-ETF-MSCI EM.MKTS DLAD,ETF,EUR,2505976,2020-11-24,08:04,102.555,102.555,102.555,102.555,210,1
LU0484968812,XB4F,XTR.II ESG EUR CORP.BD 1D,ETF,EUR,2505978,2020-11-24,08:04,160.4,160.4,160.4,160.4,1,1
LU0484969463,XBAT,XTR.II EUR.AAA G.B SW. 1C,ETF,EUR,2505979,2020-11-24,08:04,240.1,240.1,240.1,240.1,0,1
LU0486851024,D5BL,XTR.MSCI EUROPE VAL. 1C,ETF,EUR,2505980,2020-11-24,08:04,20.915,20.915,20.915,20.915,0,1
LU0488316729,C022,COMSTAGE-HSI UCITS ETF I,ETF,EUR,2505983,2020-11-24,08:04,33.29,33.29,33.29,33.29,23,1
LU0488316992,C023,COMSTA.-HSCEI UCITS ETF I,ETF,EUR,2505984,2020-11-24,08:04,13.272,13.272,13.272,13.272,0,1
LU0488317610,C540,C.-IB.E.G.C.C.O.T.U.ETF I,ETF,EUR,2505988,2020-11-24,08:04,206.86,206.86,206.86,206.86,0,1
LU0488317701,CD91,C.S.-NYSE AR.GO.B.U.ETF I,ETF,EUR,2505989,2020-11-24,08:04,23.52,23.52,23.48,23.48,3886,5
LU0489337690,D5BK,XTR.FTSE DEV.EUR.R.EST.1C,ETF,EUR,2505990,2020-11-24,08:04,26.465,26.465,26.465,26.465,0,1
LU0490618542,D5BM,XTR.S+P 500 SWAP 1CDL,ETF,EUR,2505991,2020-11-24,08:04,57.078,57.078,57.078,57.078,700,1
LU0494592974,XCS2,XTR.II AUSTR.GOV.BD 1C,ETF,EUR,2505992,2020-11-24,08:04,163.23,163.23,163.23,163.23,0,1
LU0496786574,LYPS,MUL-LYX.S+P500UC.ETF DEO,ETF,EUR,2505993,2020-11-24,08:04,31.167,31.167,31.167,31.167,190,1
LU0496786731,LYPT,MUL-LYX.MSCI CA.U.ETF D,ETF,EUR,2505994,2020-11-24,08:04,62.85,62.85,62.85,62.85,1,1
LU0496786905,LYPU,MUL-LYX.AU.S+PASX200UED,ETF,EUR,2505995,2020-11-24,08:04,42.6,42.6,42.6,42.6,101,1
LU0508799334,5X60,C.S.-COM.BU.-FU.T.U.ETF I,ETF,EUR,2505996,2020-11-24,08:04,175.785,175.785,175.785,175.785,0,1
LU0514694370,XCS3,XTR.MSCI MALAYSIA 1CDL,ETF,EUR,2505997,2020-11-24,08:04,9.844,9.844,9.844,9.844,2,1
LU0514694701,XCS4,XTR.MSCI THAILAND 1CDL,ETF,EUR,2505998,2020-11-24,08:04,19.506,19.506,19.388,19.388,1050,2
LU0514695187,XCS5,XTR.MSCI INDIA SWAP 1CDL,ETF,EUR,2505999,2020-11-24,08:04,10.654,10.654,10.654,10.654,0,1
LU0514695690,XCS6,XTR.MSCI CHINA 1C,ETF,EUR,2506000,2020-11-24,08:04,20.595,20.595,20.575,20.575,6624,3
LU0524480265,XY4P,XTR.II IB.E.G.B.Y.P. 1C,ETF,EUR,2506001,2020-11-24,08:04,197.555,197.555,197.555,197.555,0,1
LU0530118024,5X61,C.S.-COM.B.-F.L.T.U.ETF I,ETF,EUR,2506002,2020-11-24,08:04,311.63,311.63,311.63,311.63,0,1
LU0530119774,5X62,COMS.-CO.B.-F.S.T.U.ETF I,ETF,EUR,2506003,2020-11-24,08:04,50.452,50.452,50.452,50.452,0,1
LU0530124006,5X63,C.-CO.BU.-F.D.S.T.U.ETF I,ETF,EUR,2506004,2020-11-24,08:04,25.611,25.611,25.611,25.611,0,1
LU0533032008,LYPA,MUL-LYX.MSCI WCD U.ETFAEO,ETF,EUR,2506005,2020-11-24,08:04,387.2,387.2,387.2,387.2,0,1
LU0533032263,LYPB,MUL-LYX.MSCI WCS TRUE AEO,ETF,EUR,2506006,2020-11-24,08:04,328.95,328.95,328.95,328.95,0,1
LU0533032859,LYPD,MUL-LYX.MSCI W.FI. AEO,ETF,EUR,2506008,2020-11-24,08:04,157.34,157.34,157.34,157.34,0,1
LU0533033238,LYPE,MUL-LYX.MSCI W.HCTRUE AEO,ETF,EUR,2506009,2020-11-24,08:04,340.1,340.1,340.1,340.1,31,1
LU0533033402,LYPF,MUL-LYX.MSCI W.IN.AEO,ETF,EUR,2506010,2020-11-24,08:04,353.1,353.1,353.1,353.1,0,1
LU0533033667,LYPG,MUL-LYX.MSCI W.ITTRUE AEO,ETF,EUR,2506011,2020-11-24,08:04,393.85,393.85,393.85,393.85,307,1
LU0533033824,LYPH,MUL-LYX.MSCI W.MA.AEO,ETF,EUR,2506012,2020-11-24,08:04,378.05,378.05,378.05,378.05,0,1
LU0533034129,LYPI,MUL-LYX.MSCI W.C.S.TR AEO,ETF,EUR,2506013,2020-11-24,08:04,138.28,138.28,138.28,138.28,109,1
LU0533034558,LYPQ,MUL-LYX.MSCI W.UT.AEO,ETF,EUR,2506014,2020-11-24,08:04,240.75,240.75,240.75,240.75,0,1
LU0592215403,XPQP,XTR.MSCI PHILIPPINES 1CDL,ETF,EUR,2506016,2020-11-24,08:04,1.538,1.538,1.538,1.538,17418,1
LU0592217524,XMKA,XTR.MSCI AFR.T.50 SW.1CDL,ETF,EUR,2506019,2020-11-24,08:04,5.815,5.815,5.815,5.815,1,1
LU0599612842,OSX4,OSS.ISTX.EUR.MV.UC.ETF 1C,ETF,EUR,2506021,2020-11-24,08:04,192,192,192,192,0,1
LU0599613147,OSX6,OSS.ESTXX600 EW UC.ETF 1C,ETF,EUR,2506022,2020-11-24,08:04,99.83,99.83,99.83,99.83,0,1
LU0603942888,C005,COMSTAGE-SDAX UCITS ETF I,ETF,EUR,2506023,2020-11-24,08:04,119.4,119.4,119.4,119.4,7,1
LU0603946798,C029,COMST.-SPI TR UCITS ETF I,ETF,EUR,2506024,2020-11-24,08:04,102.04,102.04,102.04,102.04,0,1
LU0613540268,XBO2,XTR.II IT.GOV.BD0-1SW. 1C,ETF,EUR,2506026,2020-11-24,08:04,31.438,31.438,31.438,31.438,0,1
LU0614173549,X03B,XTR.II EUROZ.GOV.BD1-3 1D,ETF,EUR,2506029,2020-11-24,08:04,159.715,159.715,159.715,159.715,0,1
LU0614173895,X03C,XTR.II EURZ.GOV.BD 3-5 1D,ETF,EUR,2506030,2020-11-24,08:04,198.885,198.885,198.885,198.885,0,1
LU0629459743,UIMM,UBS-ETF-MSCI WLD.S.R.DLAD,ETF,EUR,2506031,2020-11-24,08:04,100,100,100,100,1429,2
LU0629460089,UIMP,UBS ETF-MSCI USA S.R.ADDL,ETF,EUR,2506032,2020-11-24,08:04,129.9,129.9,129.9,129.9,1,1
LU0629460675,UIMR,UBS E.-MSCI EMU S.R.EOAD,ETF,EUR,2506033,2020-11-24,08:04,99.52,99.52,99.52,99.52,75,1
LU0629460832,UIMT,UBS-ETF-MSCI PAC.S.R.DLAD,ETF,EUR,2506034,2020-11-24,08:04,68.24,68.24,68.24,68.24,0,1
LU0635178014,E127,COMS.-MSCI EM.M.T.U.ETF I,ETF,EUR,2506035,2020-11-24,08:04,45.543,45.543,45.543,45.543,2370,1
LU0643975161,X03G,XTR.II GER.GOV.BD 1C,ETF,EUR,2506036,2020-11-24,08:04,210.64,210.64,210.64,210.64,1015,1
LU0643975591,X03F,XTR.II EUROZ.GOV.BD 1D,ETF,EUR,2506037,2020-11-24,08:04,221.62,221.62,221.62,221.62,1,1
LU0650624025,C006,COMST.-F.A.Z.IDX U.ETF I,ETF,EUR,2506038,2020-11-24,08:04,26.7,26.7,26.7,26.7,1,1
LU0659579063,XB4A,XTR.ATX 1CEO,ETF,EUR,2506040,2020-11-24,08:04,43.245,43.245,43.245,43.245,0,1
LU0659579147,XBAK,XTR.MSCI PAKIST.SWAP 1CDL,ETF,EUR,2506041,2020-11-24,08:04,0.8803,0.8803,0.8803,0.8803,0,1
LU0659579733,XWEH,XTR.MSCI WORLD SWAP 4CEOH,ETF,EUR,2506043,2020-11-24,08:04,26.972,26.972,26.972,26.972,150,1
LU0659580079,XMK9,XTR.MSCI JAPAN 4CEOH,ETF,EUR,2506044,2020-11-24,08:04,22.39,22.39,22.39,22.39,7000,1
LU0671493277,UEFD,UBS-ETF-MSCI EMU S.C.EOAD,ETF,EUR,2506045,2020-11-24,08:04,102.66,102.66,102.66,102.66,0,1
LU0675401409,C128,C.MSCIEM.2XD.L.T.U.ETF I,ETF,EUR,2506046,2020-11-24,08:04,92.62,92.62,92.62,92.62,0,1
LU0690964092,XGVD,XTR.II GBL GOV.BD 1DEOH,ETF,EUR,2506047,2020-11-24,08:04,226.97,226.97,226.97,226.97,0,1
LU0705291903,OSX9,OSS. EM MV UC. ETF 1C EO,ETF,EUR,2506048,2020-11-24,08:04,103.18,103.18,103.18,103.18,0,1
LU0721552544,UEFF,UBS-BB.US1-3YTB.UETF DLAD,ETF,EUR,2506049,2020-11-24,08:04,21.467,21.467,21.467,21.467,0,1
LU0721552973,UEFI,UBS-BB.US710Y.TBUETF DLAD,ETF,EUR,2506050,2020-11-24,08:04,39.948,39.948,39.948,39.948,0,1
LU0721553351,UEFL,UBS-MK.IB.EO G.1-3 EOAD,ETF,EUR,2506051,2020-11-24,08:04,76.936,76.936,76.936,76.936,0,1
LU0721553864,UEFR,UBS-ETF-BB E.A.LC UE EOAD,ETF,EUR,2506052,2020-11-24,08:04,109.88,109.88,109.88,109.88,0,1
LU0775917882,GYC,"GRAND CITY PROPERT.EO-,10",Common stock,EUR,2506054,2020-11-24,08:04,19.92,19.95,19.92,19.95,367,3
LU0779800910,XCHA,XTR.CSI300 SWAP 1C,ETF,EUR,2506055,2020-11-24,08:04,14.872,14.872,14.872,14.872,4007,1
LU0820950128,XLIQ,XTR.II EUR COV.BD SWAP 1C,ETF,EUR,2506059,2020-11-24,08:04,167.615,167.615,167.615,167.615,0,1
LU0832435464,VOOL,MUL-LYX.S+P500VFER UE A,ETF,EUR,2506060,2020-11-24,08:04,4.917,4.917,4.917,4.917,0,1
LU0832436512,LGQI,MUL-LY.SG G.Q.I.N.UE D,ETF,EUR,2506061,2020-11-24,08:04,108.54,108.54,108.54,108.54,0,1
LU0838780707,XDUK,XTR.FTSE 100 1C,ETF,EUR,2506062,2020-11-24,08:04,9.513,9.513,9.513,9.513,75,1
LU0846194776,XD5E,XTR.MSCI EMU 1D,ETF,EUR,2506064,2020-11-24,08:04,40.08,40.08,40.08,40.08,1,1
LU0860821874,E129,COMS.-SP S.40IN.T.U.ETF I,ETF,EUR,2506065,2020-11-24,08:04,125.12,125.12,125.12,125.12,0,1
LU0861095221,ES5R,EUROPE SECTORTREND R,ETF,EUR,2506066,2020-11-24,08:04,79.53,79.53,79.53,79.53,0,1
LU0875160326,RQFI,XTR.HARVEST CSI300 1D,ETF,EUR,2506067,2020-11-24,08:04,12.59,12.59,12.59,12.59,4845,1
LU0876440578,OSXC,OSS.R.W.E.C. UC.ETF 1CEO,ETF,EUR,2506068,2020-11-24,08:04,67.26,67.26,67.26,67.26,0,1
LU0879397742,UEFY,UBS-E.-SBI F.AAA-BBB1-5AD,ETF,EUR,2506069,2020-11-24,08:04,11.0565,11.0565,11.0565,11.0565,0,1
LU0879399441,UEFZ,UBS-E.SBI F.AAA-BBB5-10AD,ETF,EUR,2506070,2020-11-24,08:04,13.476,13.476,13.476,13.476,0,1
LU0908508731,XG7S,XTR.II GLOBAL GOV.BD 5C,ETF,EUR,2506071,2020-11-24,08:04,258,258,258,258,1,1
LU0908508814,XGIU,XTR.II GL.INF.-LINK.BD 5C,ETF,EUR,2506072,2020-11-24,08:04,23.61,23.61,23.61,23.61,0,1
LU0925589839,XYP1,XTR.II IB.E.G.B.YP.1-3 1C,ETF,EUR,2506073,2020-11-24,08:04,144.535,144.535,144.535,144.535,0,1
LU0942970103,XBAG,XTR.II GBL AGG.BD SWAP 1D,ETF,EUR,2506075,2020-11-24,08:04,42.034,42.034,42.034,42.034,1,1
LU0942970798,XBAE,XTR.II GBL AGG.B.SW.5CEOH,ETF,EUR,2506076,2020-11-24,08:04,23.185,23.185,23.185,23.185,200,1
LU0947415054,C024,C.S.-FTSE CHINA A50 U.E.I,ETF,EUR,2506077,2020-11-24,08:04,165.32,165.42,165.32,165.42,21,2
LU0952581584,XJSE,XTR.II JAPAN GOV.BD 1C,ETF,EUR,2506081,2020-11-24,08:04,11.3375,11.3475,11.3275,11.3275,7833,3
LU0962071741,XYPD,XTR.II IB.E.G.B.Y.P. 1D,ETF,EUR,2506082,2020-11-24,08:04,182.555,182.555,182.555,182.555,1,1
LU0962078753,XGII,XTR.II GL.INF.-LINK.BD 1D,ETF,EUR,2506083,2020-11-24,08:04,225.74,225.74,225.74,225.74,0,1
LU0962081203,XBCD,XTR.II IB.GE.CO.BD SW. 1D,ETF,EUR,2506084,2020-11-24,08:04,193.74,193.74,193.74,193.74,0,1
LU0975326215,XBAI,XTR.II EUR.AAA G.B SW. 1D,ETF,EUR,2506085,2020-11-24,08:04,231.15,231.15,231.15,231.15,0,1
LU0975334821,XY1D,XTR.II IB.E.G.B.YP.1-3 1D,ETF,EUR,2506086,2020-11-24,08:04,139.665,139.665,139.665,139.665,0,1
LU1033693638,C007,COMSTAGE-MDAX UCITS ETF I,ETF,EUR,2506087,2020-11-24,08:04,26.37,26.37,26.37,26.37,0,1
LU1048313891,UEF5,UBS-ETF-MSCI E.MA.S.R.ADL,ETF,EUR,2506090,2020-11-24,08:04,12.928,12.928,12.886,12.886,1735,2
LU1048314196,UEF6,UBS-BBEALC1-5Y.UETF AEO,ETF,EUR,2506091,2020-11-24,08:04,13.882,13.882,13.882,13.882,0,1
LU1048314949,UEF7,UBS-BBUSLC1-5YUETF ADL,ETF,EUR,2506092,2020-11-24,08:04,12.643,12.643,12.643,12.643,0,1
LU1048315243,UEF8,UBS-BBUSLC1-5YUETF AEOH,ETF,EUR,2506093,2020-11-24,08:04,15.192,15.192,15.192,15.192,0,1
LU1048316647,UEF9,UBS-B.B.US L.C.UETF ADL,ETF,EUR,2506094,2020-11-24,08:04,15.8805,15.8805,15.8805,15.8805,0,1
LU1048317025,UEF0,UBS-B.B.US L.C.UETF AEOH,ETF,EUR,2506095,2020-11-24,08:04,20.401,20.401,20.401,20.401,0,1
LU1079841273,USCP,OSS.S.B.US S.V.T U.ETF1CE,ETF,EUR,2506098,2020-11-24,08:04,758.5,758.5,758.5,758.5,0,1
LU1079842321,EUPE,OSS.S.B.EU.S.V.T U.ETF1CE,ETF,EUR,2506099,2020-11-24,08:04,360.3,360.3,360.3,360.3,0,1
LU1094612022,CGB,XTR.II HARV.CH.GOV.BD 1D,ETF,EUR,2506100,2020-11-24,08:04,19.094,19.094,19.094,19.094,1,1
LU1104574725,C032,COMST.-MSCI ITALY TRN I,ETF,EUR,2506101,2020-11-24,08:04,96.27,96.27,96.27,96.27,0,1
LU1104577314,C033,COMST.-MSCI SPAIN TRN I,ETF,EUR,2506102,2020-11-24,08:04,15.878,15.878,15.878,15.878,0,1
LU1104582231,E044,COMST.-SHORTMDAX TR UCI.I,ETF,EUR,2506103,2020-11-24,08:04,16.37,16.37,16.37,16.37,730,1
LU1109939865,XHY1,XTR.II EO H.YLD BD1-3S.1D,ETF,EUR,2506104,2020-11-24,08:04,9.6988,9.6988,9.6988,9.6988,0,1
LU1109942653,XHYG,XTR.II EO H.YLD CORP.B.1D,ETF,EUR,2506105,2020-11-24,08:04,17.289,17.289,17.289,17.289,1,1
LU1109943388,XHYA,XTR.II EO H.YLD CORP.B.1C,ETF,EUR,2506106,2020-11-24,08:04,20.443,20.443,20.443,20.443,0,1
LU1199448058,ECBD,SI UC.-UC TH.R.B.E.C.B.UE,ETF,EUR,2506107,2020-11-24,08:04,95.8,95.8,95.8,95.8,0,1
LU1215451524,UIM2,UBS-ETF-FA.MS.EMU QU EOAD,ETF,EUR,2506108,2020-11-24,08:04,21.605,21.605,21.605,21.605,0,1
LU1215452928,UIMZ,UBS-ETF-FA.MS.EMU PV EOAD,ETF,EUR,2506109,2020-11-24,08:04,16.182,16.182,16.182,16.182,0,1
LU1215454460,UIMY,UBS-ETF-FA.MS.EMU LV EOAD,ETF,EUR,2506110,2020-11-24,08:04,14.528,14.528,14.528,14.528,0,1
LU1230561679,FRCJ,UBS-ETF-MSCI JAP.S.R.ADYN,ETF,EUR,2506117,2020-11-24,08:04,22.17,22.17,22.17,22.17,0,1
LU1242369327,XIEE,XTR.MSCI EUROPE 1D,ETF,EUR,2506118,2020-11-24,08:04,55.99,55.99,55.99,55.99,0,1
LU1254453738,OSXJ,OSSIAM JAP.MV NR UETF1CEO,ETF,EUR,2506120,2020-11-24,08:04,110,110,110,110,0,1
LU1275254800,E571,C-COM.10Y US-T.FU.S.T.E.I,ETF,EUR,2506124,2020-11-24,08:04,77.046,77.046,77.046,77.046,0,1
LU1275255286,E572,C-COM.US-T.BD FUT.S.T.E.I,ETF,EUR,2506125,2020-11-24,08:04,64.72,64.72,64.72,64.72,0,1
LU1275255369,E573,C-COM.US-T.BD FU.D.SH.T.I,ETF,EUR,2506126,2020-11-24,08:04,45.836,45.836,45.836,45.836,0,1
LU1275255799,C099,CS-BL.EQ.-W.C.EX AG.EOH I,ETF,EUR,2506127,2020-11-24,08:04,62.41,62.41,62.41,62.41,0,1
LU1287022708,LGQM,MUL-LYX.PAN AFR.UCITS A,ETF,EUR,2506128,2020-11-24,08:04,8.375,8.375,8.375,8.375,0,1
LU1287023003,LYXC,MUL-LX.EO GOV.BD 5-7Y A,ETF,EUR,2506129,2020-11-24,08:04,171.345,171.345,171.345,171.345,0,1
LU1287023185,LYXD,MUL-LX.EO GOV.BD 7-10Y A,ETF,EUR,2506130,2020-11-24,08:04,193.45,193.45,193.45,193.45,0,1
LU1287023268,LYXF,MUL-LX.EO GOV.BD 15+Y A,ETF,EUR,2506131,2020-11-24,08:04,288.85,288.85,288.85,288.85,0,1
LU1287023342,LYXA,MUL-LYX.EUROMTS HRM.- A,ETF,EUR,2506132,2020-11-24,08:04,154.21,154.21,154.21,154.21,0,1
LU1291091228,EEP,BNPPE.-F.E./N.D.E.UEQDDIS,ETF,EUR,2506134,2020-11-24,08:04,9.438,9.438,9.438,9.438,0,1
LU1291097779,EMKX,BNPPE-MSCI EM.EX CW UEEOC,ETF,EUR,2506135,2020-11-24,08:04,10.664,10.664,10.664,10.664,0,1
LU1291098314,ESRI,BNPPE-M.EM.SRI SS5C.UECDL,ETF,USD,2506136,2020-11-24,08:04,146.98,146.98,146.98,146.98,0,1
LU1291098827,EMUX,BNPPE-MSCI EMU X CW UECEO,ETF,EUR,2506137,2020-11-24,08:04,10.406,10.406,10.406,10.406,0,1
LU1291099718,EEUX,BNPPE-MSCI EUR.X CW UECEO,ETF,EUR,2506138,2020-11-24,08:04,10.89,10.89,10.89,10.89,0,1
LU1291100664,EEXU,BNPPE-MSCI EXUKXCW UECEO,ETF,EUR,2506139,2020-11-24,08:04,162.9,162.9,162.9,162.9,0,1
LU1291101555,EESM,BNPPE-MSCI EU.SC.SRI UECE,ETF,EUR,2506140,2020-11-24,08:04,258.6,258.6,258.6,258.6,0,1
LU1291102447,EJAP,BNPPE-MSCI JAP.EX CW UECE,ETF,EUR,2506141,2020-11-24,08:04,11.764,11.764,11.764,11.764,0,1
LU1291103338,EKLD,BNPPE-M.USA SRISS5C.UECDL,ETF,USD,2506142,2020-11-24,08:04,14.492,14.492,14.492,14.492,0,1
LU1291104575,ENOA,BNPPE-MSCI N.AM.XCW UECEO,ETF,EUR,2506143,2020-11-24,08:04,14.01,14.01,14.01,14.01,0,1
LU1291106356,PAC,BNPPE-MSCI PA.XJXCW.UECEO,ETF,EUR,2506144,2020-11-24,08:04,10.918,10.918,10.918,10.918,0,1
LU1291108642,EWRD,BNPPE-M.W.SRI SS5C. UECDL,ETF,USD,2506146,2020-11-24,08:04,13.342,13.342,13.342,13.342,4000,1
LU1291109293,XU61,BNPP-ECPI GL ESG IN.UECEO,ETF,EUR,2506147,2020-11-24,08:04,60.4,60.4,60.4,60.4,0,1
LU1291109616,GSDE,BNP P.EASY-EN.+ME.E.R.CEO,ETF,EUR,2506148,2020-11-24,08:04,8.875,8.875,8.875,8.875,0,1
LU1296758029,CCAP,CORESTATE CAPITAL HLDG,Common stock,EUR,2506149,2020-11-24,08:04,16.87,16.89,16.87,16.87,704,3
LU1306625283,BOC1,BOCI CBK-S.S.EX.50A I.AYD,ETF,CNY,2506150,2020-11-24,08:04,140.52,140.52,140.52,140.52,0,1
LU1310477036,AH50,XTR.HARV.FTSE CH.A-H50 1D,ETF,EUR,2506151,2020-11-24,08:04,30.36,30.36,30.36,30.36,0,1
LU1324516050,UEFS,UBS-BB.DL EM.S.UETF ADDL,ETF,EUR,2506152,2020-11-24,08:04,10.006,10.006,10.006,10.006,0,1
LU1324516308,FRCK,UBS-BB.DL.EMS.UETF HEOAA,ETF,EUR,2506153,2020-11-24,08:04,12.976,12.976,12.976,12.976,0,1
LU1372156916,ECBC,SI U-UC TH.REU.B.E.C.BD D,ETF,EUR,2506155,2020-11-24,08:04,101.05,101.05,101.05,101.05,0,1
LU1377381717,VLEU,BNPPE.-E.L.V.E.UECEO,ETF,EUR,2506156,2020-11-24,08:04,131.04,131.04,131.04,131.04,0,1
LU1377381980,VLUS,BNPPE.-E.L.V.US UECEO,ETF,EUR,2506157,2020-11-24,08:04,144.94,144.94,144.94,144.94,0,1
LU1377382012,MOEU,BNPPE.-E.MO.EU.UECEO,ETF,EUR,2506158,2020-11-24,08:04,123.54,123.54,123.54,123.54,0,1
LU1377382103,QUEU,BNPPE.-E.QU.EU.UECEO,ETF,EUR,2506159,2020-11-24,08:04,127.06,127.06,127.06,127.06,0,1
LU1377382285,VALU,BNPPE.-E.VA.EU.UECEO,ETF,EUR,2506160,2020-11-24,08:04,112.06,112.06,112.06,112.06,0,1
LU1377382368,LCEU,BNPPE.-L.C.100.EU.UECEO,ETF,EUR,2506161,2020-11-24,08:04,183.34,183.34,183.34,183.34,0,1
LU1377632572,C2BC,BOCI CBK-S.S.EX.50A I.AED,ETF,EUR,2506163,2020-11-24,08:04,18.03,18.03,18.03,18.03,0,1
LU1390062245,EUIN,MUL-LYX.EO 2-10Y I.EX. A,ETF,EUR,2506164,2020-11-24,08:04,93.638,93.638,93.638,93.638,0,1
LU1390062831,UINF,MUL-LYX.DL 10Y I.EX.UE A,ETF,EUR,2506165,2020-11-24,08:04,86.6,86.6,86.6,86.6,0,1
LU1399300455,XUTE,XTR.II US TREASUR. 2DEOH,ETF,EUR,2506166,2020-11-24,08:04,123.775,123.775,123.775,123.775,2,1
LU1409136006,ALQD,XTR.II DL AS.XJA.CO.BD 1D,ETF,EUR,2506168,2020-11-24,08:04,105.945,105.945,105.945,105.945,0,1
LU1437024992,540F,AIS-AMU.MSCI BRAZ.U.ETF C,ETF,USD,2506170,2020-11-24,08:04,40.735,40.735,40.735,40.735,0,1
LU1440654330,ICW5,ICBCCS W.T.S+P CN.500 BDL,ETF,EUR,2506171,2020-11-24,08:04,14.626,14.626,14.626,14.626,184,1
LU1446552496,OSXM,OSS.G.M.-A.R.-C.U.ETF1CEO,ETF,EUR,2506172,2020-11-24,08:04,270.8,270.8,270.8,270.8,0,1
LU1452600270,TIUP,MUL-L.CORE US TIPS(DR) D,ETF,EUR,2506173,2020-11-24,08:04,96.278,96.278,96.278,96.278,0,1
LU1459802754,UIMB,UBS-B.B.TIP10+UETF ADDL,ETF,EUR,2506174,2020-11-24,08:04,14.662,14.662,14.662,14.662,0,1
LU1481201025,VLED,BNPPE.-E.L.V.E.UEDEO,ETF,EUR,2506177,2020-11-24,08:04,116.5,116.5,116.5,116.5,0,1
LU1481201298,VLUD,BNPPE.-E.L.V.US UEDEO,ETF,EUR,2506178,2020-11-24,08:04,123.36,123.36,123.36,123.36,0,1
LU1481201371,VLUU,BNPPE.-E.L.V.US UECDL,ETF,USD,2506179,2020-11-24,08:04,146.64,146.64,146.64,146.64,0,1
LU1481201538,MOED,BNPPE.-E.MO.EU.UEDEO,ETF,EUR,2506180,2020-11-24,08:04,107.78,107.78,107.78,107.78,0,1
LU1481201611,QUED,BNPPE.-E.QA.EU.UEDEO,ETF,EUR,2506181,2020-11-24,08:04,111.64,111.64,111.64,111.64,0,1
LU1481201702,VALD,BNPPE.-E.VA.EU.UEDEO,ETF,EUR,2506182,2020-11-24,08:04,88.66,88.66,88.66,88.66,0,1
LU1481202692,JBEM,BNPPE-BB.EO AGG.TR.UETFCE,ETF,EUR,2506183,2020-11-24,08:04,11.049,11.049,11.049,11.049,0,1
LU1481202775,ELQC,BNPPE.-M.IB.EO L.C.UETFCE,ETF,EUR,2506184,2020-11-24,08:04,10.0755,10.0755,10.0755,10.0755,0,1
LU1481203070,EJAH,BNPPE-MSCI JA.X CW UEEOHC,ETF,EUR,2506185,2020-11-24,08:04,10.69,10.69,10.69,10.69,0,1
LU1484799769,UIMC,UBS-BBMSCIEALCSUETF ADEO,ETF,EUR,2506186,2020-11-24,08:04,14.9155,14.9155,14.9155,14.9155,0,1
LU1547514676,ISTM,BNPPE.-IS.MUTBJQ150UEEOHC,ETF,EUR,2506188,2020-11-24,08:04,133.62,133.62,133.62,133.62,0,1
LU1574142243,STXH,LY.I.-L.C.SEO600(DR)MHEOD,ETF,EUR,2506189,2020-11-24,08:04,103.42,103.42,103.42,103.42,0,1
DE000A0KRJZ9,OD7H,WITR COM.SEC.DZ06/UN.BULL,ETC,EUR,2506193,2020-11-24,08:04,17,17,17,17,200,1
DE000A0KRJ51,OD7N,WITR COM.SEC.DZ06/UN.SLVR,ETC,EUR,2506194,2020-11-24,08:04,17.981,17.981,17.981,17.981,0,1
DE000A0KRKK9,OD73,WITR COM.SEC.DZ06/UN.IDX,ETC,EUR,2506195,2020-11-24,08:04,18.515,18.515,18.515,18.515,0,1
DE000A0LP781,GG9B,GOLD BULL.SECS 04/UND. ZO,ETC,EUR,2506196,2020-11-24,08:04,144.12,144.12,144.12,144.12,3,1
DE000A0N62D7,VZLA,WITR MET.SEC.DZ07/UN.XPT,ETC,EUR,2506197,2020-11-24,08:04,73.9,73.9,73.9,73.9,0,1
DE000A0N62E5,VZLB,WITR MET.SEC.DZ07/UN.XPD,ETC,EUR,2506198,2020-11-24,08:04,184.34,184.34,184.34,184.34,0,1
DE000A0N62F2,VZLC,WITR MET.SEC.DZ07/UN.XAG,ETC,EUR,2506199,2020-11-24,08:04,18.46,18.46,18.459,18.46,5557,5
DE000A0N62G0,VZLD,WITR MET.SEC.DZ07/UN.XAU,ETC,EUR,2506200,2020-11-24,08:04,146.29,146.29,146.24,146.24,275,4
DE000A0N62H8,VZLE,WITR MET.SEC.DZ07/UN.BSKT,ETC,EUR,2506201,2020-11-24,08:04,125,125,125,125,0,1
